gen,pokedex_no,img_link,name,variant,type,total,hp,attack,defense,sp_attack,sp_defense,speed,species,height_m,weight_kg
7,749,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Mudbray,NA,Ground,385,70,100,70,45,55,45,Donkey Pokémon,1,110
7,750,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,Mudsdale,NA,Ground,500,100,125,100,55,85,35,Draft Horse Pokémon,2.5,920
7,751,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Dewpider,NA,"Water,Bug",269,38,40,52,40,72,27,Water Bubble Pokémon,0.3,4
7,752,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,Araquanid,NA,"Water,Bug",454,68,70,92,50,132,42,Water Bubble Pokémon,1.8,82
7,753,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Fomantis,NA,Grass,250,40,55,35,50,35,35,Sickle Grass Pokémon,0.3,1.5
7,754,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,Lurantis,NA,Grass,480,70,105,90,80,90,45,Bloom Sickle Pokémon,0.9,18.5
7,755,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Morelull,NA,"Grass,Fairy",285,40,35,55,65,75,15,Illuminating Pokémon,0.2,1.5
7,756,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,Shiinotic,NA,"Grass,Fairy",405,60,45,80,90,100,30,Illuminating Pokémon,1,11.5
7,757,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Salandit,NA,"Poison,Fire",320,48,44,40,71,40,77,Toxic Lizard Pokémon,0.6,4.8
7,758,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,Salazzle,NA,"Poison,Fire",480,68,64,60,111,60,117,Toxic Lizard Pokémon,1.2,22.2
7,759,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Stufful,NA,"Normal,Fighting",340,70,75,50,45,50,50,Flailing Pokémon,0.5,6.8
7,760,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,Bewear,NA,"Normal,Fighting",500,120,125,80,55,60,60,Strong Arm Pokémon,2.1,135
7,761,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Bounsweet,NA,Grass,210,42,30,38,30,38,32,Fruit Pokémon,0.3,3.2
7,762,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Steenee,NA,Grass,290,52,40,48,40,48,62,Fruit Pokémon,0.7,8.2
7,763,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,Tsareena,NA,Grass,510,72,120,98,50,98,72,Fruit Pokémon,1.2,21.4
7,764,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,Comfey,NA,Fairy,485,51,52,90,82,110,100,Posy Picker Pokémon,0.1,0.3
7,765,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,Oranguru,NA,"Normal,Psychic",490,90,60,80,90,110,60,Sage Pokémon,1.5,76
7,766,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,Passimian,NA,Fighting,490,100,120,90,40,60,80,Teamwork Pokémon,2,82.8
7,767,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Wimpod,NA,"Bug,Water",230,25,35,40,20,30,80,Turn Tail Pokémon,0.5,12
7,768,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,Golisopod,NA,"Bug,Water",530,75,125,140,60,90,40,Hard Scale Pokémon,2,108
7,769,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Sandygast,NA,"Ghost,Ground",320,55,55,80,70,45,15,Sand Heap Pokémon,0.5,70
7,770,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,Palossand,NA,"Ghost,Ground",480,85,75,110,100,75,35,Sand Castle Pokémon,1.3,250
7,771,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Pyukumuku,NA,Water,410,55,60,130,30,130,5,Sea Cucumber Pokémon,0.3,1.2
7,772,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Type: Null,NA,Normal,534,95,95,95,95,95,59,Synthetic Pokémon,2.3,100.5
7,773,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,Silvally,NA,Normal,570,95,95,95,95,95,95,Synthetic Pokémon,2.3,100.5
7,774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Minior,Meteor,"Rock,Flying",440,60,60,100,60,100,60,Meteor Pokémon,0.3,40
7,774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Minior,Meteor,"Rock,Flying",440,60,60,100,60,100,60,Meteor Pokémon,0.3,40
7,774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Minior,Core,"Rock,Flying",500,60,100,60,100,60,120,Meteor Pokémon,0.3,40
7,774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Minior,Core,"Rock,Flying",500,60,100,60,100,60,120,Meteor Pokémon,0.3,40
7,775,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Komala,NA,Normal,480,65,115,65,75,95,65,Drowsing Pokémon,0.4,19.9
7,776,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,Turtonator,NA,"Fire,Dragon",485,60,78,135,91,85,36,Blast Turtle Pokémon,2,212
7,777,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,Togedemaru,NA,"Electric,Steel",435,65,98,63,40,73,96,Roly-Poly Pokémon,0.3,3.3
7,778,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Mimikyu,NA,"Ghost,Fairy",476,55,90,80,50,105,96,Disguise Pokémon,0.2,0.7
7,778,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Mimikyu,NA,"Ghost,Fairy",476,55,90,80,50,105,96,Disguise Pokémon,0.2,0.7
7,779,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Bruxish,NA,"Water,Psychic",475,68,105,70,70,70,92,Gnash Teeth Pokémon,0.9,19
7,780,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,Drampa,NA,"Normal,Dragon",485,78,60,85,135,91,36,Placid Pokémon,3,185
7,781,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,Dhelmise,NA,"Ghost,Grass",517,70,131,100,86,90,40,Sea Creeper Pokémon,3.9,210
7,782,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Jangmo-o,NA,Dragon,300,45,55,65,45,45,45,Scaly Pokémon,0.6,29.7
7,783,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Hakamo-o,NA,"Dragon,Fighting",420,55,75,90,65,70,65,Scaly Pokémon,1.2,47
7,784,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,Kommo-o,NA,"Dragon,Fighting",600,75,110,125,100,105,85,Scaly Pokémon,1.6,78.2
7,785,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Tapu Koko,NA,"Electric,Fairy",570,70,115,85,95,75,130,Land Spirit Pokémon,1.8,20.5
7,786,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Tapu Lele,NA,"Psychic,Fairy",570,70,85,75,130,115,95,Land Spirit Pokémon,1.2,18.6
7,787,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Tapu Bulu,NA,"Grass,Fairy",570,70,130,115,85,95,75,Land Spirit Pokémon,1.9,45.5
7,788,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Tapu Fini,NA,"Water,Fairy",570,70,75,115,95,130,85,Land Spirit Pokémon,1.3,21.2
7,789,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Cosmog,NA,Psychic,200,43,29,31,29,31,37,Nebula Pokémon,0.2,0.1
7,790,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Cosmoem,NA,Psychic,400,43,29,131,29,131,37,Protostar Pokémon,0.1,999.9
7,791,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Solgaleo,NA,"Psychic,Steel",680,137,137,107,113,89,97,Sunne Pokémon,3.4,230
7,792,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Lunala,NA,"Psychic,Ghost",680,137,113,89,137,107,97,Moone Pokémon,4,120
7,793,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,Nihilego,NA,"Rock,Poison",570,109,53,47,127,131,103,Parasite Pokémon,1.2,55.5
7,794,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Buzzwole,NA,"Bug,Fighting",570,107,139,139,53,53,79,Swollen Pokémon,2.4,333.6
7,795,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,Pheromosa,NA,"Bug,Fighting",570,71,137,37,137,37,151,Lissome Pokémon,1.8,25
7,796,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,Xurkitree,NA,Electric,570,83,89,71,173,71,83,Glowing Pokémon,3.8,100
7,797,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,Celesteela,NA,"Steel,Flying",570,97,101,103,107,101,61,Launch Pokémon,9.2,999.9
7,798,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,Kartana,NA,"Grass,Steel",570,59,181,131,59,31,109,Drawn Sword Pokémon,0.3,0.1
7,799,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Guzzlord,NA,"Dark,Dragon",570,223,101,53,97,53,43,Junkivore Pokémon,5.5,888
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,NA,Psychic,600,97,107,101,127,89,79,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,NA,Psychic,600,97,107,101,127,89,79,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,NA,Psychic,600,97,107,101,127,89,79,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma,Dusk Mane,"Psychic,Steel",680,97,157,127,113,109,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma,Dusk Mane,"Psychic,Steel",680,97,157,127,113,109,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma,Dusk Mane,"Psychic,Steel",680,97,157,127,113,109,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma,Dawn Wings,"Psychic,Ghost",680,97,113,109,157,127,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma,Dawn Wings,"Psychic,Ghost",680,97,113,109,157,127,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma,Dawn Wings,"Psychic,Ghost",680,97,113,109,157,127,77,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma,Ultra,"Psychic,Dragon",754,97,167,97,167,97,129,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma,Ultra,"Psychic,Dragon",754,97,167,97,167,97,129,Prism Pokémon,2.4,230
7,800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma,Ultra,"Psychic,Dragon",754,97,167,97,167,97,129,Prism Pokémon,2.4,230
7,801,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Magearna,NA,"Steel,Fairy",600,80,95,115,130,115,65,Artificial Pokémon,1,80.5
7,802,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Marshadow,NA,"Fighting,Ghost",600,90,125,80,90,90,125,Gloomdweller Pokémon,0.7,22.2
7,803,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Poipole,NA,Poison,420,67,73,67,73,67,73,Poison Pin Pokémon,0.6,1.8
7,804,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Naganadel,NA,"Poison,Dragon",540,73,73,73,127,73,121,Poison Pin Pokémon,3.6,150
7,805,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,Stakataka,NA,"Rock,Steel",570,61,131,211,53,101,13,Rampart Pokémon,5.5,820
7,806,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,Blacephalon,NA,"Fire,Ghost",570,53,127,53,151,79,107,Fireworks Pokémon,1.8,13
7,807,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Zeraora,NA,Electric,600,88,112,75,102,80,143,Thunderclap Pokémon,1.5,44.5
7,808,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Meltan,NA,Steel,300,46,65,65,55,35,34,Hex Nut Pokémon,0.2,8
7,809,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Melmetal,NA,Steel,600,135,143,143,80,65,34,Hex Nut Pokémon,2.5,800
8,810,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Grookey,NA,Grass,310,50,65,50,40,40,65,Chimp Pokémon,0.3,5
8,811,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Thwackey,NA,Grass,420,70,85,70,55,60,80,Beat Pokémon,0.7,14
8,812,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,Rillaboom,NA,Grass,530,100,125,90,60,70,85,Drummer Pokémon,2.1,90
8,813,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Scorbunny,NA,Fire,310,50,71,40,40,40,69,Rabbit Pokémon,0.3,4.5
8,814,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Raboot,NA,Fire,420,65,86,60,55,60,94,Rabbit Pokémon,0.6,9
8,815,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,Cinderace,NA,Fire,530,80,116,75,65,75,119,Striker Pokémon,1.4,33
8,816,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Sobble,NA,Water,310,50,40,40,70,40,70,Water Lizard Pokémon,0.3,4
8,817,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Drizzile,NA,Water,420,65,60,55,95,55,90,Water lizard Pokémon,0.7,11.5
8,818,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,Inteleon,NA,Water,530,70,85,65,125,65,120,Secret Agent Pokémon,1.9,45.2
8,819,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Skwovet,NA,Normal,275,70,55,55,35,35,25,Cheeky Pokémon,0.3,2.5
8,820,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,Greedent,NA,Normal,460,120,95,95,55,75,20,Greedy Pokémon,0.6,6
8,821,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Rookidee,NA,Flying,245,38,47,35,33,35,57,Tiny Bird Pokémon,0.2,1.8
8,822,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Corvisquire,NA,Flying,365,68,67,55,43,55,77,Raven Pokémon,0.8,16
8,823,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,Corviknight,NA,"Flying,Steel",495,98,87,105,53,85,67,Raven Pokémon,2.2,75
8,824,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Blipbug,NA,Bug,180,25,20,20,25,45,45,Larva Pokémon,0.4,8
8,825,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Dottler,NA,"Bug,Psychic",335,50,35,80,50,90,30,Radome Pokémon,0.4,19.5
8,826,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,Orbeetle,NA,"Bug,Psychic",505,60,45,110,80,120,90,Seven Spot Pokémon,0.4,40.8
8,827,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Nickit,NA,Dark,245,40,28,28,47,52,50,Fox Pokémon,0.6,8.9
8,828,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,Thievul,NA,Dark,455,70,58,58,87,92,90,Fox Pokémon,1.2,19.9
8,829,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Gossifleur,NA,Grass,250,40,40,60,40,60,10,Flowering Pokémon,0.4,2.2
8,830,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,Eldegoss,NA,Grass,460,60,50,90,80,120,60,Cotton Bloom Pokémon,0.5,2.5
8,831,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Wooloo,NA,Normal,270,42,40,55,40,45,48,Sheep Pokémon,0.6,6
8,832,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Dubwool,NA,Normal,490,72,80,100,60,90,88,Sheep Pokémon,1.3,43
8,833,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Chewtle,NA,Water,284,50,64,50,38,38,44,Snapping Pokémon,0.3,8.5
8,834,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,Drednaw,NA,"Water,Rock",485,90,115,90,48,68,74,Bite Pokémon,1,115.5
8,835,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Yamper,NA,Electric,270,59,45,50,40,50,26,Puppy Pokémon,0.3,13.5
8,836,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,Boltund,NA,Electric,490,69,90,60,90,60,121,Dog Pokémon,1,34
8,837,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Rolycoly,NA,Rock,240,30,40,50,40,50,30,Coal Pokémon,0.3,12
8,838,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Carkol,NA,"Rock,Fire",410,80,60,90,60,70,50,Coal Pokémon,1.1,78
8,839,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,Coalossal,NA,"Rock,Fire",510,110,80,120,80,90,30,Coal Pokémon,2.8,310.5
8,840,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Applin,NA,"Grass,Dragon",260,40,40,80,40,40,20,Apple Core Pokémon,0.2,0.5
8,841,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,Flapple,NA,"Grass,Dragon",485,70,110,80,95,60,70,Apple Wing Pokémon,0.3,1
8,842,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,Appletun,NA,"Grass,Dragon",485,110,85,80,100,80,30,Apple Nectar Pokémon,0.4,13
8,843,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Silicobra,NA,Ground,315,52,57,75,35,50,46,Sand Snake Pokémon,2.2,7.6
8,844,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,Sandaconda,NA,Ground,510,72,107,125,65,70,71,Sand Snake Pokémon,3.8,65.5
8,845,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,NA,"Flying,Water",475,70,85,55,85,95,85,Gulp Pokémon,0.8,18
8,845,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,NA,"Flying,Water",475,70,85,55,85,95,85,Gulp Pokémon,0.8,18
8,845,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,NA,"Flying,Water",475,70,85,55,85,95,85,Gulp Pokémon,0.8,18
8,846,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Arrokuda,NA,Water,280,41,63,40,40,30,66,Rush Pokémon,0.5,1
8,847,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,Barraskewda,NA,Water,490,61,123,60,60,50,136,Skewer Pokémon,1.3,30
8,848,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,Toxel,NA,"Electric,Poison",242,40,38,35,54,35,40,Baby Pokémon,0.4,11
8,849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Toxtricity,Amped,"Electric,Poison",502,75,98,70,114,70,75,Punk Pokémon,1.6,40
8,849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Toxtricity,Amped,"Electric,Poison",502,75,98,70,114,70,75,Punk Pokémon,1.6,40
8,849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,Toxtricity,Low Key,"Electric,Poison",502,75,98,70,114,70,75,Punk Pokémon,1.6,40
8,849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,Toxtricity,Low Key,"Electric,Poison",502,75,98,70,114,70,75,Punk Pokémon,1.6,40
8,850,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Sizzlipede,NA,"Fire,Bug",305,50,65,45,50,50,45,Radiator Pokémon,0.7,1
8,851,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,Centiskorch,NA,"Fire,Bug",525,100,115,65,90,90,65,Radiator Pokémon,3,120
8,852,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Clobbopus,NA,Fighting,310,50,68,60,50,50,32,Tantrum Pokémon,0.6,4
8,853,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,Grapploct,NA,Fighting,480,80,118,90,70,80,42,Tantrum Pokémon,1.6,39
8,854,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Sinistea,NA,Ghost,308,40,45,45,74,54,50,Black Tea Pokémon,0.1,0.2
8,855,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,Polteageist,NA,Ghost,508,60,65,65,134,114,70,Black Tea Pokémon,0.2,0.4
8,856,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Hatenna,NA,Psychic,265,42,30,45,56,53,39,Calm Pokémon,0.4,3.4
8,857,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Hattrem,NA,Psychic,370,57,40,65,86,73,49,Serene Pokémon,0.6,4.8
8,858,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,Hatterene,NA,"Psychic,Fairy",510,57,90,95,136,103,29,Silent Pokémon,2.1,5.1
8,859,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Impidimp,NA,"Dark,Fairy",265,45,45,30,55,40,50,Wily Pokémon,0.4,5.5
8,860,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Morgrem,NA,"Dark,Fairy",370,65,60,45,75,55,70,Devious Pokémon,0.8,12.5
8,861,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,Grimmsnarl,NA,"Dark,Fairy",510,95,120,65,95,75,60,Bulk Up Pokémon,1.5,61
8,862,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,Obstagoon,NA,"Dark,Normal",520,93,90,101,60,81,95,Blocking Pokémon,1.6,46
8,863,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,Perrserker,NA,Steel,440,70,110,100,50,60,50,Viking Pokémon,0.8,28
8,864,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,Cursola,NA,Ghost,510,60,95,50,145,130,30,Coral Pokémon,1,0.4
8,865,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,Sirfetch'd,NA,Fighting,507,62,135,95,68,82,65,Wild Duck Pokémon,0.8,117
8,866,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,Mr. Rime,NA,"Ice,Psychic",520,80,85,75,110,100,70,Comedian Pokémon,1.5,58.2
8,867,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,Runerigus,NA,"Ground,Ghost",483,58,95,145,50,105,30,Grudge Pokémon,1.6,66.6
8,868,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Milcery,NA,Fairy,270,45,40,40,50,61,34,Cream Pokémon,0.2,0.3
8,869,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,Alcremie,NA,Fairy,495,65,60,75,110,121,64,Cream Pokémon,0.3,0.5
8,870,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,Falinks,NA,Fighting,470,65,100,100,70,60,75,Formation Pokémon,3,62
8,871,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,Pincurchin,NA,Electric,435,48,101,95,91,85,15,Sea Urchin Pokémon,0.3,1
8,872,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Snom,NA,"Ice,Bug",185,30,25,35,45,30,20,Worm Pokémon,0.3,3.8
8,873,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Frosmoth,NA,"Ice,Bug",475,70,65,60,125,90,65,Frost Moth Pokémon,1.3,42
8,874,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,Stonjourner,NA,Rock,470,100,125,135,20,20,70,Big Rock Pokémon,2.5,520
8,875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,Eiscue,Ice Face,Ice,470,75,80,110,65,90,50,Penguin Pokémon,1.4,89
8,875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,Eiscue,Ice Face,Ice,470,75,80,110,65,90,50,Penguin Pokémon,1.4,89
8,875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Eiscue,Noice Face,Ice,470,75,80,70,65,50,130,Penguin Pokémon,1.4,89
8,875,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Eiscue,Noice Face,Ice,470,75,80,70,65,50,130,Penguin Pokémon,1.4,89
8,876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,Indeedee,Male,"Psychic,Normal",475,60,65,55,105,95,95,Emotion Pokémon,0.9,28
8,876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,Indeedee,Male,"Psychic,Normal",475,60,65,55,105,95,95,Emotion Pokémon,0.9,28
8,876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,Indeedee,Female,"Psychic,Normal",475,70,55,65,95,105,85,Emotion Pokémon,0.9,28
8,876,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,Indeedee,Female,"Psychic,Normal",475,70,55,65,95,105,85,Emotion Pokémon,0.9,28
8,877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,Morpeko,Full Belly Mode,"Electric,Dark",436,58,95,58,70,58,97,Two-Sided Pokémon,0.3,3
8,877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,Morpeko,Full Belly Mode,"Electric,Dark",436,58,95,58,70,58,97,Two-Sided Pokémon,0.3,3
8,877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Morpeko,Hangry Mode,"Electric,Dark",436,58,95,58,70,58,97,Two-Sided Pokémon,0.3,3
8,877,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Morpeko,Hangry Mode,"Electric,Dark",436,58,95,58,70,58,97,Two-Sided Pokémon,0.3,3
8,878,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Cufant,NA,Steel,330,72,80,49,40,49,40,Copperderm Pokémon,1.2,100
8,879,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,Copperajah,NA,Steel,500,122,130,69,80,69,30,Copperderm Pokémon,3,650
8,880,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,Dracozolt,NA,"Electric,Dragon",505,90,100,90,80,70,75,Fossil Pokémon,1.8,190
8,881,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,Arctozolt,NA,"Electric,Ice",505,90,100,90,90,80,55,Fossil Pokémon,2.3,150
8,882,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,Dracovish,NA,"Water,Dragon",505,90,90,100,70,80,75,Fossil Pokémon,2.3,215
8,883,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,Arctovish,NA,"Water,Ice",505,90,90,100,80,90,55,Fossil Pokémon,2,175
